StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q1,Q2,Age,Gender,Education,Race,Income,Health,Q184,Q185,Q183,CT2,CT1,0_5_95,0_95_5,0_50_50,0_90_10,0_10_90,0_85_15,0_15_85,0_20_80,0_80_20,0_25_75,0_75_25,0_30_70,0_70_30,0_35_65,0_65_35,0_40_60,0_60_40,0_45_55,0_55_45,0.5_5_95,0.5_95_5,0.5_50_50,0.5_10_90,0.5_90_10,0.5_15_85,0.5_85_15,0.5_20_80,0.5_80_20,0.5_25_75,0.5_75_25,0.5_30_70,0.5_70_30,0.5_35_65,0.5_65_35,0.5_40_60,0.5_60_40,0.5_45_55,0.5_55_45,n0.5_5_95,n0.5_95_5,n0.5_50_50,n0.5_10_90,n0.5_90_10,n0.5_15_85,n0.5_85_15,n0.5_20_80,n0.5_80_20,n0.5_25_75,n0.5_75_25,n0.5_30_70,n0.5_70_30,n0.5_35_65,n0.5_65_35,n0.5_40_60,n0.5_60_40,n0.5_45_55,n0.5_55_45,"5_5_95 ",5_95_5,5_50_50,5_10_90,5_90_10,5_15_85,5_85_15,5_20_80,5_80_20,5_25_75,5_75_25,5_30_70,5_70_30,5_35_65,5_65_35,5_40_60,5_60_40,5_45_55,5_55_45,n5_5_95,n5_95_5,n5_50_50,n5_10_90,n5_90_10,n5_15_85,n5_85_15,n5_20_80,n5_80_20,n5_25_75,n5_75_25,n5_30_70,n5_70_30,n5_35_65,n5_65_35,n5_40_60,n5_60_40,n5_45_55,n5_55_45,P1,P2,P3,P4,P5,P6,IN1,IN2,IN3,IN4,IN5,IN5_5_TEXT,IN6,IN7,IN7_6_TEXT,F1,F2,F3,F4,F4A,F4B,F4C,F4D,F4E,AVI1_1,AVI1_2,AVI1_3,AVI1_4,AVI1_5,AVI1_6,AVI2_1,AVI2_2,AVI2_3,AVI2_4,AVI2_5,AVI2_6,AVI3_1,AVI3_2,AVI3_3,AVI3_4,AVI3_5,AVI3_6,AVI5_1,AVI5_2,AVI5_3,AVI5_4,AVI5_5,AVI5_6,AVI6_1,AVI6_2,AVI6_3,AVI6_4,AVI6_5,AVI6_6,N1,N2,N3,N4,N5,N6,N7,N8_1,N8_2,N9,N10,N11,N12,N13,N14,GL1,GL2,GL3,GL4,GL5,GL6,GL7,GL8,GL9,GL10,SC0,opp,rid,RISN,V,Q_TotalDuration,collection,gc,term,score,age,ct1_not1,ct2_not2,LABottomIndex,GSTopIndex,LALow,Enter Embedded Data Field Name Here...,LAHigh,LAScore,InconsistentRange
2018-12-18 14:35:36,2018-12-18 14:54:40,0,99.68.134.246,100,1144,1,2018-12-18 14:54:41,R_3s04CMNwSk03WVc,,,,,41.7079010009765625,-81.19899749755859375,anonymous,EN,2,2,46,2,6,1,3,4,5,4,7,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,2,1,1,1,1,2,1,2,1,2,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,2,1,1,2,1,1,1,2,1,1,4,3,4,5,4,4,3,,,,,,,,,2,2,7,2,,,,,,3,1,3,2,4,2,2,2,2,4,2,2,2,2,2,2,1,4,1,4,2,4,3,1,4,2,4,2,4,4,300,1,1,6,5,2,2 in 100,10,100,80,5,1,9,14,3,2,2,4,4,5,2,5,5,4,4,5,Qual1827-1205Skew,5c19681f-1e54-4fad-9b7f-85bd62849c95,3551039,"H ",1144,new,1,,5,60-69,,,0,1,0.5,,0.5,0.5,1
2018-12-18 14:33:11,2018-12-18 14:54:53,0,147.92.97.146,100,1301,1,2018-12-18 14:54:53,R_1DBHOdgGsrvwT3p,,,,,42.7008056640625,-84.54900360107421875,anonymous,EN,2,2,40,2,4,1,4,4,5,3,6,2,1,1,2,1,2,1,2,1,1,2,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,2,1,2,1,2,1,2,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,2,1,1,2,1,2,1,2,1,2,1,2,1,2,1,1,1,2,5,3,3,4,4,4,1,1,10,1,2,,2,2,,3,3,6,2,,,,,,4,2,2,3,2,3,2,1,1,2,2,1,2,1,1,1,1,4,1,2,2,4,2,1,4,2,4,2,3,2,500,1,0.01,6,5,2,1 in 50,10,100,20 %,5,1,10%,64,1,2,2,2,2,2,2,2,3,3,2,4,Qual1827-1205Skew,5c196792-883a-4ea3-bafc-5dbf75573b35,3551039,"H ",1301,new,1,,4,50-59,,,0,1,0.5,,0.5,0.5,1
2018-12-18 14:33:33,2018-12-18 14:57:07,0,108.35.169.179,100,1413,1,2018-12-18 14:57:07,R_yL6eQWKeMOrfg0F,,,,,40.0388946533203125,-74.11090087890625,anonymous,EN,2,2,33,2,4,1,4,4,5,3,6,2,2,2,2,1,1,1,1,2,1,2,2,1,1,1,1,2,1,2,2,2,1,1,2,2,1,2,2,1,2,1,2,2,1,1,1,2,2,2,1,2,2,1,1,1,2,1,2,1,2,1,2,2,2,2,2,2,1,1,1,2,2,1,1,2,1,1,2,1,2,1,2,2,1,1,2,1,1,1,1,2,1,2,2,1,2,1,1,2,2,2,1,1,1,1,1,2,4,1,4,5,5,5,3,,,,,,,,,1,4,4,2,,,,,,4,2,4,2,4,3,1,1,3,4,1,3,1,1,1,1,1,4,1,4,1,4,1,2,4,1,4,1,4,4,9,0,1,6,5,2,5,1,10,2,100,2,3,15,2,1,1,1,1,2,2,1,3,1,1,4,Qual1827-1205Skew,5c1967a3-0712-4791-9649-b19bba1538d4,3551039,"H ",1413,new,1,,4,50-59,1,,0,1,0.5,,0.5,0.5,1
2018-12-18 14:42:25,2018-12-18 14:58:18,0,174.54.126.120,100,952,1,2018-12-18 14:58:19,R_1hNg2wzCiYnJEQE,,,,,41.4127960205078125,-75.68609619140625,anonymous,EN,2,2,27,1,4,1,12,4,4,4,7,1,1,2,1,2,1,2,2,2,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,1,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,1,2,1,2,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,2,2,1,2,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,5,3,5,5,5,3,1,1,200,4,2,,,,,5,3,4,2,,,,,,4,2,4,2,4,2,2,2,2,2,2,2,3,3,3,3,2,3,2,3,2,2,2,2,2,2,4,2,4,2,500,10,0.1,6,5,2,1 in 50,10,100,80,50,1,9,100,2,4,4,4,4,4,4,4,4,4,4,3,Qual1827-1205Skew,5c1969ac-afe9-416e-b50f-ac74b26aae3b,3551039,"H ",952,new,1,,3,40-49,,1,0,1,0.5,,0.5,0.5,1
2018-12-18 14:36:03,2018-12-18 15:01:37,0,47.39.235.119,100,1534,1,2018-12-18 15:01:38,R_1Cdapb2BnRs0qNt,,,,,32.8112945556640625,-85.174896240234375,anonymous,EN,2,2,15,2,4,1,4,5,4,3,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,2,1,1,1,1,1,1,2,2,2,4,2,4,4,4,4,1,2,20,1,1,,,,,4,3,5,2,,,,,,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,2,2,4,2,3,2,3,2,2,4,2,3,2,3,2,500,10,0.1,6,5,1 in 5 years,1 in 100 in 5 years,10,100,80%,1,1,50%,64,1,4,3,4,3,4,4,4,4,3,3,2,Qual1827-1205Skew,5c196834-0d6e-4ca4-825d-ab447bc027ac,3551039,"H ",1534,new,1,,2,30-39,,1,0,1,0.5,,0.5,0.5,1
2018-12-18 14:32:18,2018-12-18 15:02:12,0,174.125.46.232,100,1793,1,2018-12-18 15:02:12,R_1dhnc0euiQ4dkDg,,,,,36.7283935546875,-91.87169647216796875,anonymous,EN,2,2,37,2,4,1,1,1,5,4,6,1,1,1,2,2,2,1,2,1,1,2,1,2,1,2,1,2,1,2,2,2,1,2,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,2,2,1,2,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,2,2,1,2,2,1,1,1,2,1,1,1,2,1,2,1,2,1,2,1,2,1,2,2,1,2,1,2,1,2,1,2,2,2,1,2,2,2,2,2,5,3,3,3,3,3,3,,,,,,,,,6,1,7,1,,,,,,1,3,1,5,3,3,1,1,1,1,1,3,1,1,3,3,1,4,1,4,1,4,1,2,3,1,1,1,2,3,500,10,0.001,6,5,2,2,10,100,80,5,1,9,64,3,3,3,3,3,3,3,3,3,2,2,4,Qual1827-1205Skew,5c196758-acb4-4b8e-a638-9dbeefb3b57f,3551039,"H ",1793,new,1,,4,50-59,,1,0,1,0.5,,0.5,0.5,1
2018-12-18 14:34:00,2018-12-18 15:02:26,0,99.128.198.176,100,1705,1,2018-12-18 15:02:26,R_pGyWEJrWcjfoPAd,,,,,41.35260009765625,-88.8415985107421875,anonymous,EN,2,2,45,1,3,1,2,4,5,4,7,2,1,1,1,1,2,1,2,1,2,2,1,2,1,1,2,1,1,2,2,2,1,1,1,1,2,1,2,1,2,1,2,1,1,2,1,1,1,1,1,1,2,2,1,2,2,1,2,2,1,2,1,2,1,2,2,2,1,2,1,1,2,1,1,1,1,1,2,1,2,1,1,1,2,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,4,3,4,4,3,3,1,100,0,5,4,,2,6,can't prove it,4,3,7,2,,,,,,4,2,4,2,1,1,1,1,1,4,1,1,1,1,1,1,1,3,1,4,3,4,3,2,4,2,4,2,4,4,500,1,0.1,4,6,1,1,10,100,20,0,2,18,1,3,5,5,5,5,4,4,5,4,4,3,5,Qual1827-1205Skew,5c1967ba-73cb-40af-97a5-163fbf53943a,3551039,"H ",1705,new,1,,5,60-69,,,0,1,0.5,,0.5,0.5,1
2018-12-18 14:42:14,2018-12-18 15:02:34,0,172.78.9.209,100,1219,1,2018-12-18 15:02:35,R_1hZ20yJc4PQJNGp,,,,,39.52099609375,-87.12779998779296875,anonymous,EN,2,2,57,1,2,1,8,5,4,3,7,2,1,2,1,1,1,2,1,2,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,2,2,1,2,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,5,5,5,5,5,5,3,,,,,,,,,5,1,7,1,,,,,,4,2,4,2,5,2,4,2,3,4,2,2,2,1,2,2,2,4,1,4,2,4,3,1,5,2,4,2,5,5,500,10,0.01,4,5,2%,2 in 100  in ten years,10,100,80%,5,1,90%,64,3,4,4,4,4,4,4,3,3,5,3,6,Qual1827-1205Skew,5c1969b0-5718-48bc-8087-ccfad5535355,3551039,"H ",1219,new,1,,6,70-79,,,0,1,0.5,,0.5,0.5,1
2018-12-18 14:36:59,2018-12-18 15:02:34,0,65.162.41.104,100,1535,1,2018-12-18 15:02:35,R_1OPp63bfuZXaX8n,,,,,43.5316009521484375,-89.99590301513671875,anonymous,EN,2,2,50,1,3,1,3,3,5,3,6,2,1,1,1,2,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,2,2,1,1,2,4,2,3,5,4,4,1,3,"$200,000.00",4,2,,,,,5,3,7,1,,,,,,3,1,2,2,4,2,2,2,2,3,1,2,1,4,1,2,1,4,1,4,1,4,2,1,4,1,4,1,4,5,500,10,1,6,5,2%,2 in100,10,100,5,50,1,10%,64,1,2,2,4,3,2,1,3,4,2,1,5,Qual1827-1205Skew,5c196876-a923-4197-ac3d-6efc7fcfc711,3551039,"H ",1535,new,1,,5,60-69,,,0,1,0.5,,0.5,0.5,1
2018-12-18 14:42:03,2018-12-18 15:03:03,0,71.232.208.121,100,1259,1,2018-12-18 15:03:04,R_1jZDZVO8snIpoTH,,,,,43.072906494140625,-70.80519866943359375,anonymous,EN,2,2,12,1,4,3,7,4,5,3,6,2,2,2,1,2,2,1,2,2,1,1,2,2,1,2,1,1,2,1,2,1,2,1,2,1,2,1,2,2,2,2,1,2,1,1,1,2,2,2,1,1,1,1,2,2,1,1,2,1,2,2,1,1,2,2,1,2,2,2,2,2,2,1,2,1,2,2,2,2,1,1,2,1,2,2,2,2,1,2,1,1,2,2,2,1,2,1,1,2,2,1,2,1,1,2,2,2,4,5,4,2,5,2,1,3,2000,2,1,,2,3,,5,5,6,2,,,,,,4,2,3,2,4,2,5,4,3,2,2,5,5,2,3,2,2,5,4,3,4,5,4,3,4,3,5,3,5,4,500,10,1000,6,5,2,2,10,100,80,5,1,3,4,2,5,4,4,5,4,5,5,4,3,4,2,Qual1827-1205Skew,5c196989-9ae4-4c0d-a006-551c7e24e9a6,3551039,"H ",1259,new,1,,2,30-39,1,,0,1,0.5,,0.5,0.5,1
2018-12-18 14:42:09,2018-12-18 15:03:22,0,68.112.28.63,100,1273,1,2018-12-18 15:03:23,R_5yFtpglFp953ZPX,,,,,34.79010009765625,-82.59369659423828125,anonymous,EN,2,2,54,2,3,1,3,4,5,4,7,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,1,2,2,2,1,1,1,2,2,1,1,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,4,4,3,4,3,,,,,,,,,4,2,5,2,,,,,,2,1,3,3,3,2,2,2,3,2,3,4,3,2,3,2,1,4,2,3,1,4,3,2,2,2,3,2,3,4,400,1,1,6,5,20,10,1,10,yes,100,1,30,50,2,1,1,2,1,2,1,4,3,4,2,6,Qual1827-1205Skew,5c1969aa-db75-43f9-ad29-d3435cec6e62,3551039,"H ",1273,new,1,,6,70-79,,,0,1,0.5,,0.5,0.5,1
2018-12-18 14:36:34,2018-12-18 15:03:27,0,50.111.31.231,100,1612,1,2018-12-18 15:03:27,R_cU4tn3VO1TZ0Jix,,,,,35.180999755859375,-83.38849639892578125,anonymous,EN,2,2,28,2,3,1,8,3,5,4,7,2,2,2,1,2,1,2,1,2,2,2,2,1,1,2,2,2,2,1,1,1,2,1,1,1,1,2,1,2,1,2,1,1,1,2,1,1,2,1,1,2,1,1,2,1,2,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,2,1,1,1,2,1,1,2,1,2,1,2,1,1,2,1,1,1,1,1,2,2,1,4,2,4,5,4,4,3,,,,,,,,,3,1,7,2,,,,,,2,3,2,2,2,3,1,3,1,3,2,3,1,4,2,3,1,4,3,3,3,3,2,1,4,2,4,2,4,2,500,1,1,4,5,2,2,10,100,20 percent,5,1,18 percent,1,2,2,2,2,2,3,3,4,4,5,3,3,Qual1827-1205Skew,5c19685d-d8d6-484e-80ac-1a8ae7d28c71,3551039,"H ",1612,new,1,,3,40-49,1,,0,1,0.5,,0.5,0.5,1
2018-12-18 14:38:03,2018-12-18 15:03:29,0,73.193.174.206,100,1526,1,2018-12-18 15:03:30,R_2TC2CEODBg4GGQt,,,,,39.85040283203125,-74.964599609375,anonymous,EN,2,2,44,1,3,1,5,4,4,3,7,2,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,2,1,1,1,1,2,1,2,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,4,4,2,4,4,3,1,6,10000,4,2,,,,,5,3,6,2,,,,,,3,2,2,2,3,2,2,2,2,3,2,4,2,2,3,2,1,3,2,4,2,3,2,1,4,2,4,1,4,4,500,10,0.1,6,5,2%,1 in 50,10,100,80,5,1,50,64,1,4,3,5,5,5,5,4,5,5,5,5,Qual1827-1205Skew,5c1968b6-73e0-4ab0-afd8-9c112c683e3f,3551039,"H ",1526,new,1,,5,60-69,,,0,1,0.5,,0.5,0.5,1
2018-12-18 14:39:11,2018-12-18 15:05:15,0,73.188.165.97,100,1563,1,2018-12-18 15:05:16,R_306KZWLLJpFZv27,,,,,40.2635040283203125,-75.6172027587890625,anonymous,EN,2,2,59,2,2,1,3,3,4,4,7,2,1,2,1,2,1,2,1,2,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,1,1,2,1,2,2,1,2,1,2,1,2,1,2,1,2,1,2,2,2,2,2,1,2,2,1,2,1,2,1,2,2,2,1,2,1,1,1,2,1,3,4,4,4,3,3,1,1,25000,4,2,,,,,7,1,6,1,,,,,,3,2,3,4,4,2,2,2,2,3,3,3,,,,,,,2,4,3,3,3,3,4,2,4,2,4,3,50,1,1,6,5,2i in 100,2 in 100,10,100,80 percent5,5,1,90 percent,148,1,1,1,1,1,1,1,3,2,4,2,6,Qual1827-1205Skew,5c1968f9-9e13-4760-9f2f-3ad5729aeaed,3551039,"H ",1563,new,1,,6,70-79,,,0,1,0.5,,0.5,0.5,1
2018-12-18 14:35:53,2018-12-18 15:08:48,0,107.5.54.178,100,1975,1,2018-12-18 15:08:49,R_5tnIBabCyYZw3qV,,,,,42.7008056640625,-84.54900360107421875,anonymous,EN,2,2,47,1,4,1,5,2,4,3,7,2,1,1,1,2,2,2,1,2,2,1,2,1,2,1,2,1,2,1,1,1,2,1,1,1,1,2,1,2,1,1,1,2,1,2,2,2,1,2,1,2,1,1,2,1,2,1,2,2,2,1,1,1,2,1,1,1,1,2,2,1,2,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,4,5,5,5,4,3,3,,,,,,,,,4,5,4,1,,,,,,4,2,3,3,3,3,3,4,3,2,2,3,2,3,4,4,2,3,2,3,2,3,3,4,3,2,3,2,3,3,500,10,1,6,5,2 % in 10 years,2 in 50,10,100,20%,5,1,1,64,2,3,3,3,3,3,3,4,4,5,5,5,Qual1827-1205Skew,5c196832-3197-4d62-8a12-2d3f9ac316e4,3551039,"H ",1975,new,1,,5,60-69,,,0,1,0.5,,0.5,0.5,1
2018-12-18 14:40:28,2018-12-18 15:09:51,0,72.185.166.247,100,1762,1,2018-12-18 15:09:52,R_2bVSt6FnsovTUh5,,,,,28.2129058837890625,-82.68070220947265625,anonymous,EN,2,2,59,1,2,1,6,2,5,4,7,2,1,1,2,2,1,1,2,1,1,2,1,2,1,2,1,2,1,1,2,1,2,2,1,1,2,1,1,1,2,1,2,1,1,1,1,1,1,2,1,2,2,2,1,2,1,1,1,1,1,1,2,1,2,2,2,1,1,2,1,2,2,1,1,2,2,2,2,1,1,1,1,1,2,1,1,2,1,1,1,2,2,2,1,1,1,1,1,2,2,2,2,2,1,1,2,2,5,4,2,5,4,5,1,2,10000,4,2,,,,,2,1,7,2,,,,,,4,2,3,3,3,2,2,4,2,4,1,4,2,3,2,2,1,4,1,4,1,4,2,1,3,2,4,1,4,3,475,10,0.1,6,5,2%,1 IN 50,10,100,80%,5,1,1%,64,3,3,3,5,5,6,3,2,2,2,1,6,Qual1827-1205Skew,5c196947-47b9-44cc-8d21-7916a83c161b,3551039,"H ",1762,new,1,,6,70-79,,,0,1,0.5,,0.5,0.5,1
2018-12-18 14:32:25,2018-12-18 15:10:08,0,69.40.28.124,100,2262,1,2018-12-18 15:10:09,R_6MC5TcGOOaP8Nih,,,,,32.8813018798828125,-83.3029022216796875,anonymous,EN,2,2,40,1,1,1,4,3,5,4,7,2,1,1,2,2,2,1,2,2,1,2,2,2,1,2,2,2,2,2,2,2,1,2,2,1,2,2,2,1,2,1,2,1,2,2,2,2,2,2,2,1,2,2,1,2,1,1,1,2,1,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,2,2,1,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,5,2,4,4,5,4,3,,,,,,,,,1,1,7,2,,,,,,2,2,2,3,2,4,1,2,2,1,1,4,1,2,1,2,1,5,1,4,2,3,1,2,3,2,2,2,4,4,500,10,1,5,4,2,2,10,100,80,1,2,90,7,3,2,2,3,1,4,2,4,3,3,3,4,Qual1827-1205Skew,5c196762-f617-4e9f-8fcf-7ad7186de239,3551039,"H ",2262,new,1,,4,50-59,,,0,1,0.5,,0.5,0.5,1
2018-12-18 14:36:01,2018-12-18 15:10:15,0,50.38.177.228,100,2053,1,2018-12-18 15:10:15,R_1OSL7xtZJbClB2f,,,,,35.1060028076171875,-114.59470367431640625,anonymous,EN,2,2,55,1,4,1,8,3,5,3,7,2,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,2,1,1,1,2,1,2,2,1,1,1,1,1,1,1,4,2,3,4,4,4,1,2,3000,4,1,,,,,6,2,7,2,,,,,,2,2,2,3,2,2,2,3,2,3,1,4,2,2,2,3,2,4,2,3,2,3,2,2,4,2,3,2,4,2,500,10,0.1,6,5,2%,2 in 100,10,100,80% if it is a fatal disease with 100  mortality,5,1,I  give up,100,3,3,3,3,3,3,3,3,4,2,2,6,Qual1827-1205Skew,5c196838-28a7-44d0-9f12-4be22b1db728,3551039,"H ",2053,new,1,,6,70-79,,,0,1,0.5,,0.5,0.5,1
2018-12-18 14:37:41,2018-12-18 15:10:39,0,99.122.188.219,100,1977,1,2018-12-18 15:10:39,R_31NHeO1Ylsl11xR,,,,,33.3126983642578125,-83.36280059814453125,anonymous,EN,2,2,52,2,3,1,4,3,5,4,7,1,1,1,2,1,2,1,2,2,1,2,2,2,2,1,1,2,1,2,1,2,1,2,1,1,2,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,2,2,1,2,1,2,1,2,1,2,2,2,1,2,1,2,2,1,1,2,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,1,2,1,2,1,2,2,2,1,2,1,1,1,1,4,4,2,4,4,4,1,1,600,4,3,,,,,4,3,7,1,,,,,,4,2,4,4,4,2,1,2,2,3,4,4,2,2,3,2,1,4,1,4,2,4,2,1,3,2,4,2,4,4,500,10,1,6,4,2,2,10,100,80,0,2,50/50,64,3,3,3,4,3,4,3,4,4,4,4,6,Qual1827-1205Skew,5c19689a-a561-4d7b-956a-1412cf561289,3551039,"H ",1977,new,1,,6,70-79,,1,0,1,0.5,,0.5,0.5,1
2018-12-18 14:36:40,2018-12-18 15:11:33,0,67.173.152.255,100,2092,1,2018-12-18 15:11:33,R_1BVLA8lCg0pZ4NJ,,,,,41.9463043212890625,-87.80609893798828125,anonymous,EN,2,2,57,2,3,1,3,3,4,3,6,2,1,1,1,1,1,1,1,1,2,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,2,1,4,3,4,4,4,4,1,1,500,4,1,,,,,1,4,5,2,,,,,,3,1,2,3,3,4,1,1,1,2,1,3,2,1,3,3,3,2,1,3,3,4,2,2,3,2,3,2,4,3,500,100,1,5,5,2% in 10 yrs,2 in 100,10,100,20%,5,1,18%,32,3,1,1,2,1,1,1,3,2,5,3,6,Qual1827-1205Skew,5c196863-551f-4fff-a74d-c8a1e0419bda,3551039,"H ",2092,new,1,,6,70-79,,,0,1,0.5,,0.5,0.5,1
2018-12-18 14:39:27,2018-12-18 15:13:37,0,173.49.55.142,100,2049,1,2018-12-18 15:13:37,R_10IZ1pOGDQwwPix,,,,,39.6349029541015625,-75.69930267333984375,anonymous,EN,2,2,53,2,5,1,9,4,5,4,7,2,1,1,1,1,2,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,4,3,4,5,5,5,1,2,hundreds,2,2,,,,,3,4,7,2,,,,,,2,4,2,2,2,3,1,4,1,3,2,5,2,3,4,4,3,3,2,4,4,3,2,5,4,5,3,3,3,3,500,10,1,6,5,2% in ten years,2 in 100,10,100,80 out of 100,5,1,9 out of 10,64,1,3,2,3,2,4,2,3,3,4,3,6,Qual1827-1205Skew,5c19690a-3c57-41ef-a488-ead2d5674029,3551039,"H ",2049,new,1,,6,70-79,,,0,1,0.5,,0.5,0.5,1
2018-12-18 14:34:12,2018-12-18 15:15:40,0,24.162.243.50,100,2487,1,2018-12-18 15:15:41,R_10Brxsj8xpTHiqN,,,,,35.8072052001953125,-78.88700103759765625,anonymous,EN,2,2,48,1,4,1,7,5,5,4,6,2,1,1,2,1,2,1,2,1,1,2,1,2,1,1,1,2,1,1,1,1,1,2,1,1,2,1,2,1,2,1,2,1,1,1,1,1,1,1,1,1,2,1,1,2,1,2,1,2,1,1,1,1,1,2,1,2,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,2,1,1,1,2,1,1,1,1,1,1,4,4,3,4,4,4,1,2,500,4,2,,,,,4,1,7,2,,,,,,4,1,4,2,4,1,1,1,4,4,2,4,2,3,2,2,1,4,1,5,2,4,2,1,5,1,5,1,5,2,500,10,0.001,5,4,2,2 in 100,10,100,unknown,5,1,9 out of 10,64,2,4,4,4,4,4,4,5,5,4,4,5,Qual1827-1205Skew,5c1967d0-0ac5-4b8f-b639-c6a5eb292cff,3551039,"H ",2487,new,1,,5,60-69,,,0,1,0.5,,0.5,0.5,1
